baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_name
ENSG00000177494	19.934949169996	-3.12393149077123	0.570619293333106	-5.47463348553061	4.38418058719359e-08	1.20142937549243e-06	ZBED2
ENSG00000144843	103.718797146462	-0.647982177742891	0.156052270220488	-4.15234060246192	3.29091967543121e-05	0.000314525250074947	ADPRH
ENSG00000144837	70.4933333835198	-1.68519528964158	0.330601001409066	-5.09736898091371	3.44406623580488e-07	7.1159689457074e-06	PLA1A
ENSG00000121552	53.3897534424844	-0.788362102561478	0.181799579999392	-4.33643522479047	1.44812075736061e-05	0.000163818660676419	CSTA
ENSG00000138496	282.33451083525	-0.618571478384007	0.133330952574831	-4.6393689270077	3.49474699990755e-06	5.14028524683122e-05	PARP9
ENSG00000163840	230.389470000218	-0.612592058607258	0.119920778834054	-5.1083062048401	3.25059567575556e-07	6.78874404590487e-06	DTX3L
ENSG00000173193	501.855500772298	-0.697241975120821	0.166672291851621	-4.18331065934786	2.87294375359082e-05	0.000280801522475967	PARP14
ENSG00000173706	820.890353364773	-0.763124554076326	0.188135870123387	-4.05624165968902	4.98686635910022e-05	0.00044881797231902	HEG1
ENSG00000074416	503.099472308646	-0.673956144793714	0.156447881639308	-4.30786366508641	1.64838932600519e-05	0.000181162188220105	MGLL
ENSG00000179348	173.376079109061	-1.16844082984914	0.271356570400302	-4.30592422407711	1.66289977383357e-05	0.000182483335210883	GATA2
ENSG00000244300	24.9712924641198	-1.78525298310884	0.312985681450304	-5.70394458569601	1.17066148902747e-08	3.74739477961391e-07	GATA2-AS1
ENSG00000114654	50.0471128231557	-1.30120907681751	0.205346003240985	-6.33666619403578	2.3478990368657e-10	1.24269125557718e-08	EFCC1
ENSG00000174640	732.025724830546	-1.17190207470502	0.280060359867334	-4.18446250394079	2.85841621281296e-05	0.000279754606782715	SLCO2A1
ENSG00000114019	232.234348973564	-1.13156984844887	0.254227995028312	-4.45100410095614	8.54697094350935e-06	0.000106735213801355	AMOTL2
ENSG00000066405	660.069567870216	-3.29934478292079	0.784584428985913	-4.20521318169064	2.60836181177023e-05	0.000259790710070403	CLDN18
ENSG00000169860	76.9429920155251	-1.74716480031004	0.230547126634353	-7.57834125202975	3.50000809013368e-14	6.10876412017261e-12	P2RY1
